clean_text,y
el de mayo hicimos una pequeña escapada y elegimos este hotel nos encantó la atención recibida fue maravillosa la habitación luminosa y amplia el hotel transmite calma una buena zona para alojarse,1
alojados un fin de semana largo en pareja habitación muy bonita amplia luminosa con sensación de limpia camas muy buenas la atención del personal atenta y servicial en todo momento zona del arenal próximo a todo tienen desayuno por euros zumo café bueno bizcocho fruta pan con tomate para repetir,1
nos alojamos con mi mujer y mi hijo de año y medio desde el principio se encargaron que no nos faltara nada y sumado a que el hotel es nuevo y decorado con lo mejor hicieron que nuestra estadía fuera única muy recomendable a cualquier turista que viaje a sevilla sumado que está cerca del centro histórico,1
tan sólo nos quedamos una noche es un hotel muy nuevo y bonito su situación es perfecta pues está a minutos caminando del centro histórico de sevilla el personal es muy amable y atento volveremos sin duda,1
hotel nuevo moderno coqueto y muy limpio personal muy amable el gerente muy atento con todos los clientes habitaciones amplias la ubicación del hotel es perfecta lo recomiendo y muy buen precio,1
quedamos muy satisfechos con el hotel y nuestra hermosa habitación en particular la ubicación cerca de la plaza de armas es perfecta para hacer turismo a pesar de estar en una calle muy transitada el eficaz doble acristalamiento y las persianas evitaban el ruido de la calle la habitación está en el tercer piso y tiene un patio privado en la azotea los altos techos abovedados y los pisos de baldosas significan que es muy luminoso aireado y fresco en verano especialmente porque el aire acondicionado funciona muy bien un amplio pasillo con espacio de almacenamiento y una caja fuerte conduce a la hermosa habitación discreta con una cama enorme y cómoda la ropa de cama y las toallas son de muy buena calidad el baño consta de dos partes con dos lavabos y luego una gran,1
ha sido difícil encontrar algo malo en este lugar solo ha sido una sorpresa total reservé en el último minuto para ver el desfile de los reyes y no quedaba mucho alojamiento a un precio razonable ahora que lo he visitado no podía imaginar quedarme en otro lugar el servicio ha sido impecable el chico y la chica de recepción han sido cálidos serviciales y serviciales la limpieza ha sido atenta la habitación está bien equipada con un gran patio y ventanas el baño es de un blanco nítido con una hermosa ducha potente si tuviera que ser exigente me hubiera gustado una tetera el equipo de recepción me dejó hacer un café en la sala de desayunos pero no fue agradable creo que algunas personas pueden encontrar la ubicación demasiado alejada probablemente a minutos,1
desde el primer día que contacte por teléfono mi experiencia en este hotel fue maravillosa carmen me atendió desde la primera consulta que hice de forma inmejorable la ubicación y las vistas del hotel son maravillosas teníamos todo al lado el trato por parte de los camareros de la terraza fue estupendo especialmente por parte de dani y antonio me sentía como en casa las habitaciones y los baños muy limpios y espaciosos fui con unas amigas y cada una tenia un tipo de habitación diferente pero todas coincidimos en lo augusto que hemos estado el precio estaba genial me pareció muy barato para lo bien que estaba el hotel y la ubicación tan céntrica en la que se encontraba sin duda repetiré y recomiendo a todo el mundo que se aloje allí,1
magnífico emplazamiento excelentes vistas y terraza magnifícamente atendida por manolo y antonio muy profesionales atentos y buenos embajadores de sevilla volveremos totalmente recomendable un placer,1
buenas vistas pero mejores cocteles y atencion por parte del personal concretamente antonio medina y virginia cocteles hechos a tu gusto sol y chupitos acompañados de unos piononos artesanos exquisitos gracias equipo,1
antonio ha sido un camerero muy atento y nos ha dado un servicio inmejorable ubicación perfecta con vistas a la giralda gran carta de cocteles de elaboración n propia sitio muy recomendable volveremos a repetir,1
ubicación perfecta centrica y vistas a la giralda la terraza muy pequeña pero preciosa los trabajadores muy amables y atentos la habitación preciosa y el hotel tiene un encanto especial volveremos sin duda,1
hemos estado en el hotel durante el fin de semana el trato es inmejorable los empleados de recepción informándonos con todo detalle de sitios para visitar comer y pendientes en todo momento de que nuestra estancia sea de nuestro agrado queremos resaltar la magnífica piscina con vistas a la giralda y por supuesto manuel sánchez y alberto encargados de la terraza y atentos con todos los que allí estábamos para que todo fuera más agradable pendientes en cada momento con su simpatía y buen hacer sin duda unos magníficos profesionales como les hemos dicho volveremos sin dudarlo y esperamos no tardar mucho para volver a saludarlos,1
excelentes vistas en la terraza habitación impecable y limpieza en el aseo lo cogimos al ver oferta del hotel para el domingo y la verdad que nos encantó maxime viendo otros precios la piscina en la azotea espectacular,1
una excelente terraza en la que hacer una parada en tu visita a sevilla las vistas a la catedral y a la giralda espectaculares y un trato y atención inmejorables por parte del responsable manuel sanchez muy recomendable la tapa de queso y jamón y el cocktail de café que prepara manuel repetiría sin duda,1
hotel fantástico la mejor situación y todo el personal profesional y atento mención especial a don francisco paco el recepcionista habitaciones limpias y confortables y la decoración excepcional volveremos,1
hotel situado en pleno centro de sdvilla con una localización inmejorable posee unas vistas de la catedral y la giralda increíbles habitaciones cómodas con un servicio inmejorable una experiencia muy agradable,1
muy atentos el hotel está cerca de todo y con transportes cerca también puedes ir andando a los sitios de interés turístico tienes vistas muy bonitas y de noche se ve el alcázar iluminado los recomiendo,1
hotel en el centro de sevilla y bien comunicado con el resto de la ciudad las habitaciones no son muy amplias pero la limpieza es impecable el precio razonable y el personal muy amable es tranquilo e ideal para familias,1
hemos estado encantados en el hotel la recepción es muy bonita las habitaciones están bastante bien y el trato es inmejorable gracias por su servicio la situación también es excelente nos faltó probar el desayuno,1
para pasar unas noches por temas de negocios no esta nada mal si vas con tu propio vehículo la zona de aparcamiento es un poco justa ya que es todo zona azul con unos horarios un tanto limitados la recepción y el trato bastante buena,1
el hotel está perfectamente situado con unas magnificas vistas la habitación muy limpia y la ropa de cama muy limpia y de buena calidad suficientes medidas de seguridad para el covid en el cuarto de baño había de todo me ha encantado voy a volver seguro,1
la habitación reformada limpia cómoda y con unas vistas de la giralda y los jardines de murillo preciosas el hotel está justo frente al barrio de santa cruz que me encantó el desayuno correcto y los recepcionistas atentos me encantó la decoración de los salones repetiré,1
un hotel muy bueno vale la pena descansar en el hotel todo el personal muy amable limpio y el desayuno muy bueno repetiré cuando vuelva a sevillael único inconveniente que vi el parking muy justo para coches grandes por lo demás perfecto,1
muy buen hotel habitación amplia limpia y cama muy cómoda espectaculares vistas a la giralda personal muy amable nos cambiaron a habitación superior sin coste y sin pedirlo un detalle que se agradece buen buffet de desayuno para mi sorpresa buen café de máquina a destacar la decoración de zonas comunes muy bien combinados elementos tradicionales espectaculares con decoración moderna,1
hotel muy buen situado cerca de todo los monumentos principales sin estar en centro centro sitio para a aparcar en las inmediaciones y un parking cercano de pago la habitación limpia amplia y con vistas cama súper amplia y cómoda,1
totalmente satisfecho buen servicio con gran calidad de todo el equipo de profesionales buena localización y parking privado le ayudan pasar problemas de moverte por el centro de la ciudad en su propio coche,1
excelente ubicación y atención las habitaciones enormes y el baño también súper equipado el wi fi no funcionaba muy bien en mi habitación pero en el resto del hotel andaba perfecto esta a cuadras de la catedral y la zona es hermosa volvería a ir,1
muy buena ubicación con todo visita cultural tapeo tiendas personal muy amable sitio agradable con ambiente familiar para la gente que quiera algo tranquilo este hotel es perfecto lo recomiendo x repetiremos saludos familia suau torres,1
es un hotel con encanto una casa de estilo de época excelentemente mantenida las habitaciones y baños espaciosas y tal como aparecen en las fotos es totalmente adecuado para visitar los sitios de más interés de sevilla pues es muy céntrico está al lado de catedral no se puede pedir más desayuno está muy bien y el lugar es acogedor buen precio por habitaciones confortables con aa que funciona perfectamente todo muy limpio e impecable los de recepción amables y prestos a ayudar y colaborar escogimos este hotel para una excursión de un grupo grande de amigos que venían de eeua y quedamos encantados es un hotel al que se puede llegar con confianza de no quedar mal lo recomendamos semerece más estrellas si se pudiera hay otros locales que les sobran las mismas a este,1
muy buena situación con habitaciones modernas y limpias excelente relación calidad precio buena atención al cliente junto a la catedral y en pleno centro de sevilla rodeado de tiendas y restaurantes caminando se puede ir a todos lo sitios estan restaurando el patio interior que es andaluz muy bonito,1
un hotel que no parece de estrella amabilidad de su personal habitaciones grandes y limpias y el desayuno muy completo y tan solo a cuadra de la catedral inmejorable una muy buena elección,1
la ubicación del hotel es realmente inmejorable se puede recorrer sevilla a pie muy cómodas las instalaciones y el personal es super amable y bien predispuesto muy limpio super recomendable para visitar sevilla,1
es un hotel pequeño y antiguo en la mejor ubicación de sevilla puedes llegar a las principales atracciones de la ciudad caminando el personal es muy amable el lugar muy encantador está en pleno centro pero en una calle lo suficientemente tranquila para poder descansar durante la noche,1
un hotel ideal para hospedarse las camas muy cómodas el hotel bonito las habitaciones amplias y excelente ubicación el personal es muy atento excelente servicio por parte de todos los de recepción muy buena opción,1
hemos estado un grupo de amigas un fin de semana y el hotel cumple perfectamente con lo que necesitábamos habitaciones amplías incluso con su mini cocina ademas es precioso y el personal muy amable lo recomendamos al,1
hemos pasado un par de días con el bebé en el hotel casa imperial ya desde el momento de la reserva fueron súper agradables y nos dieron un montón de facilidades para acomodarnos bien con el bebé tanto en recepción como en el desayuno el trato fue increíble son súper simpátic y te ayudan en lo que necesites en lo que respecta al hotel nos dejó enamorados las habitaciones se ubican alrededor de cuatro patios estilo andaluz tiene muchísimo encanto la habitación muy cómoda y espaciosa la terraza con vistas a la giralda increíble una pena no habernos quedado más tiempo para darle más uso en resumidas cuentas la estancia fue genial sin peros lo recomendamos y volveremos seguro,1
estuvimos noches en este hotel precioso situado a escasos min de la catedral de sevillala habitación familiar excepcionalcon una decoración muy bonita y grandísima magnífico desayuno en un acogedor patio que te daba tranquilidad para empezar el díapero sin duda lo mejor el trato de sus empleados en especial noelia y juanjo que se tomaron en todas las molestias del mundo en ayudarnos en un par de contratiempos que nos surgieron en el viaje y aunque eran ajenas a la estancia en el hotel se describieron por ayudarnos a solucionarlo muchas gracias y un saludo desde zaragoza,1
el trato fué genial por todo el personal del hotel situado en pleno centro de sevilla con una decoración y zonas comunes super acogedoras desde luego siempre que vaya de viaje a sevilla intentaré alojarme aquí por que me pareció un hotel increíble tanto en comodidad limpieza servicio y atención lo mejor las vistas desde la azotea y el poder disfrutar de las zonas comunes de ensueño,1
un palacio en el centro de sevilla donde puedes alojarte para desconectar de la rutina tomar café en sus patios es algo sencillamente maravilloso sin duda recomendable al experiencia única,1
un hotel con gran encanto el personal muy amable en recepción buenísima atención la ubicación en casco antiguo de sevilla se puede ir andando a la mayoría de atracciones turísticas sólo echamos en falta un espejo en la habitación aparte del que hay en el baño el desayuno muy correcto si vuelvo a sevilla repetiré,1
apartamento limpio y amplio para estar unos días estuvimos dos personas muy buena atención a la llegada indicándonos las cosas que podíamos necesitar muy buena situación en el centro repetiremos seguro,1
el departamento es muy amplio con dos baños amenidades para el café y asomarse al balcón y ver pasar las carrozas jaladas por caballos es una delicia su ubicación es inmejorable todo caminando la catedral barrio de triana la alcazaba el archivo de indias etc,1
espacioso apartamento limpio y con todo lo suficiente para estar unos días estuvimos dos personas tiene sofá cama muy buena atención a la llegada indicándonos las cosas que podíamos necesitar muy buena situación al lado del río y de los principales lugares para visitar un acierto,1
en el mismo centro recepcionistas muy amables y profesionales un lugar muy bonito y confortable justo detrás de la torre del oro aunque es muy céntrico es muy tranquilo la parada de bus ea que conecta con aeropuerto en la misma puerta,1
excelentes instalaciones en un entorno rodeado de las antiguas murallas de sevilla y muy céntrico la catedral de sevilla a minutos muy acogedor aconsejable para ir en familia y amigos y disfrutar de la cuidad de sevilla sin tener que utilizar coche,1
limpio y muy bien ubicado para conocer sevilla la única pega quizás es que la hora de entrada es a las y la salida a las pero aún así puedes dejar las maletas en recepción desde las,1
la localización de los apartamentos es de inmejorable muy limpios como ya he dicho muy bien ubicados lo que nos ocurrió es que como fuimos para un puente apenas puedes disfrutar de ellos para repetir,1
el apartento está muy bientiene cocina completabañosalón y dos habitacionestambién hay con unamuy bien situadoen pleno centro al lado de la torre del oro y las chicas de receyson muy amableste asesoran en todocuando vuelva a sevilla iré allí sin dudarlo,1
sólo pude estar una noche alojada en los apartamentos torre de la platapero fue suficiente para apreciar lo estupendo que es el alojamiento me alojé en un ático con terraza muy espaciosomuy moderno cómodo todo muy limpio cocina y baño impolutos la cama muy cómoda y un lugar muy tranquilo esto es curioso porque se encuentra muy bien situado junto a los sitios de mayor interés de sevilla puedes ir a pie a un montón de sitios y sin embargo es un lugar tranquilo también destacar la amabilidad del personal a mi llegada me retrasé unos minutos sobre la hora de cierre de recepción y no mostraron invonveniente alguno en esperarme además me facilitaron toda información de interés sobre la ciudad para la estancia sin duda los apartamentos torre de la plata es un lugar de,1
muy bonito limpio y bien situado muy amables te ayudan mucho y te dicen lo que ver en sevilla y te ponen guía si quieres la noche sevillana con mucho ambiente el alcázar y la catedral así como la plaza de españa maravillosa,1
hemos estados tres noches en el apartamento la ubicación inmejorable estábamos en el centro y todo nos pillaba a mano las chicas de recepción súper amables y el apartamento muy limpio amplio y bien decorado,1
la ubicación además del trato del personal ha sido magnífica la instalaciones en perfecto estado y además de cómodasfácil acceso y bien comunicado todo ha ido mejor de lo que esperábamos para estar solamente días seguro repetiremos,1
todo estuvo más que excelente la ubicación las instalaciones y ni que hablar el personal que le preguntamos por una cuna para nuestro bebé sin haberla pedido anticipadamente y al rato salieron a conseguirla para nosotros pagamos con gusto un servicio de alojamiento de primera calidad y desde un punto privilegiado de la ciudad,1
departamento excelente enorme la atencion de la administracion es espectacular muy bien ubicado a pasos de todo sin duda volveria a reservarlola administracion nos recibio de primera y fue todo rapido,1
un hotel clásico donde tratan a los clientes como reyes magníficas instalaciones limpieza extrema aparcamiento gratuito detalles en la habitación y amabilidad y simpatía a raudales una terraza en la azotea para tomar una copa con unas vistas maravillosas de la catedral,1
estuvimos alojados el de junio y la estancia superó nuestras expectativas gran hotel en pleno centro de la ciudad habitaciones amplias y muy bien equipadas personal increíble agradecer todos los detalles que tuvieron durante nuestra estancia muy recomendable,1
elegí este hotel en principio por su ubicación cuando llego allí me recibe francisco quien lleva las maletas pero lo más importante de él es su amabilidad esta se repite en la recepción no recuerdo el nombre de quien me recibió pero fue muy amable la habitación era muy cómoda limpia el baño súper confortable el desayuno es fantástico con gran variedad productos que se renuevan contantemente quiero felicitar al personal del hotel a francisco nuevamente por contarme la historia del hotel y a sergio y a miguel angel por sus recomendaciones y charlas,1
te das cuenta de lo bien que has elegido cuando estás allí la atención no tiene parangón amables simpáticos agradables las habitaciones son fantásticas la nuestra era deluxe y daba a la plaza el desayuno espectacular variado y de gran calidad,1
en una ubicación perfecta un hotel muy acogedor muy agradable y lleno de detalles para el cliente nosotros tuvimos la suerte que nos hicieron un cambio de habitación por el jefe de recepción carlos un encanto de persona enseguida te explicaba cualquier cosa que tuvieras en duda repetiremos la verdad y la terraza que tienen arriba por la noche es perfecta para tomar un cóctel y con unas vistas a la giralda preciosas,1
nos quedamos una noche en este hotel increíbles vistas limpieza y muy céntrico personal muy amable y terraza en la última planta donde tomarte una copa con preciosas vistas repetiremos sin ninguna duda,1
todo es maravilloso desde su ubicación pasando por su atención y servicio la limpiez todo hasta el último detalle y ni hablar de la terraza la mejor vista de la giralda que puedas tener mientras te bebes el último trago antes de entrar a esas habitaciones preciosas,1
tiene una buena ubicación el personal es muy atento y siempre dispuesto a ayudarte tiene una terraza to piso con una vista preciosa de la catedral y alrededores la atención en la terraza es buena y muy atentos el hotel es muy agradable limpias las habitaciones cómodas baños bastante completos la habitación tiene vista al parque,1
sigue siendo mi única opción cuando voy a sevilla es el mejor hotel tanto por el servicio la limpieza y la comodidad el desayuno muy bueno y la atención del personal que es el mejor te sientes como en casa y un extra son las vistas desde el bar de la terraza que son espectaculares vamos excelente con mayusculas,1
por cuestiones de trabajo soy asiduo a la cadena ibis desde hace más de años el hotel ibis sevilla tiene todo lo ideal de un hotel para sentirte a gusto un servicio atento y amable una cocina ecológica de calidad y una habitación que cumple las expectativas felicidades a todo el equipo josep de barcelona,1
excelente servicio tanto en recepción como en restaurante limpieza al maximo y todo muy ajustado a las medidas covid un placer la estancia en esta cadena de establecimiento hoteleros volveré seguro gracias por todo,1
siempre que viajo la primera opción que barajo a la hora de buscar alojamiento es un hotel de la cadena nunca he salido decepcionado y esta vez no ha sido menos un buen recibimiento y mejor despedida por parte del personal todo según lo previsto seguiré confiando en la cadena y si vuelvo a sevilla repetiré alojamiento,1
soy usuario habitual de éste hotel ya que está ubicado en una zona que permite la rápida salida del mismo en distintas direcciones de cara a las reuniones de trabajo tanto en sevilla capital como en los alrededores muy buen servicio personal muy amable limpieza y habitaciones en perfecto estado muy aconsejable relación calidadprecio inmejorable,1
desde la recepción que fue extraordinaria qué detallazo con nuestra peque hasta la salida todo genial recomendable x gracias por vuestra atención personal muy atento limpieza muy buena relación calidad precio inmejorable,1
el hotel esta a las ajeras de sevilla pero tiene una parada de autobús a metros más o menos con diferentes conexiones con el centro de la ciudad además en taxis desde triana son euros aproximadamente super bien conectado no necesitas el coche para nada además puedes tomarte algo con total tranquilidad un lujo la verdad comentar las camas en habitaciones premiun están muy bien supercómodas relación calidadprecio os la recomiendo no os equivocareis dormiréis como niños chicos,1
siempre que estoy en sevilla me quedo en ibis sevilla la atención de la gente las instalaciones lo servicio me dejan siempre muy contento de verdad me siento muy bien recebidomis sinceros agradecimientos a la gente de lo hotel,1
el personal del hotel muy amable la habitación estaba muy limpia y el desayuno es variado y esta muy bien las camas son lo mejor grandes y comodísimas muchas gracias a todo el equipo y su director sin duda volveremos,1
personal atento y muy amable check in rapido habitación amplia y limpia el baño tendría que renovarse un poco buena cena servicio rápido check out inmediato cortesia y amabilidad por teléfono reserva on line fácil y rápida,1
el único pero el aislamiento al ruido de las habitaciones por lo demás todo excelente incluido el trato de todo el personal del hotel el buffet desayuno no es muy variado pero de una muy buena calidad la bollería buenísima,1
fantástica opción de alojamiento en el corazón de sevilla el hotel es muy lindo acogedor y su ubicación es inmejorable el personal realmente amable el desayuno buffet que preparan es de muy buena calidad y variado la habitación es cómoda de buenas dimensiones y silenciosa quizás sólo deben mejorar la ventilación porque la habitación tenía un ligero olor a humedad cuando llegamos,1
situado a escasos metros de la catedral en pleno barrio de santa cruz en una calle estrecha con el encanto de la judería limpio y confortable habitación pequeña con cama de cm botella de agua y cafetera con capsulas de cortesía personal muy amable desayuno buffet en restaurante que está al lado repetiré sin dudarlo,1
hotel ccon mucho encanto en el barrio de santa cruz habitación muy comoda y limpia personal muy amable te ofrecen un tour por sevilla gratuito y el restaurante totalmente recomendable comida excelente,1
todo perfecto sobre todo el lugar en la cuidad la zona es la mas hermana de la cuidad y cerca de todos los principales monumentos los reales alcazares la giralda la catedral la torre del oro es muy importante cuando vuelvan a casa por la noche y están casados,1
el hotel es pequeñoacogedor y precioso el personal es súper amable es un edificio antiguo totalmente reformado y nuevo por dentro los techos de maderael patio andaluz y la azotea con unas vistas impresionantes sobre los tejados de sevilla son espectaculares todo esto combinado con una reforma moderna y actual de las habitaciones la localización no podría ser mejor el desayuno también es muy bueno,1
este hotel se encuentra en una plaza muy tranquila en el centro del barrio de santa cruz de sevilla ubicacion perfecta para visitar la ciudad a pié las habitaciones son muy bonitas modernas limpias y con todo lo necesario al cenar o desayunar en los restaurantes de la plaza nos ofrecieron el de descuento por estar en este hotel el personal muy disponible y preparado para facilitar todo tipo de informacin un gracias especial para laura de la recepcin por su amabilidad y asistencia durante nuestra estancia nos quedamos muy satisfechas recomendado,1
ubicacion excelente en una plaza romantica y tipica con olor a azahar hotel lleno de encanto trato cercano y muy profesional gracias a las buenas sugestiones de las recepcionistas podimos tener un sitio privilegiado para asistir a la madrugada y ver la procesion de la macarena las camareras rosa y bea del restaurante vinela por el desayuno nos daban alegria desde la manana por la noche su companero jorge del vinela se encargaba de orientarnos por los callejones para llegar hasta las procesiones el metre y los camareros del restaurante dona elvira nos recomendaron los mejores platos no se vayan sin probar el crujiente de rabo de toro y el rebujito de pescaditos sevillanos es una gozada poder comer tranquilamente durante la semana santa escuchando el ruido de la fuente y,1
nos quedamos alojados en el apartamento noches el apartamento que nos toco tenía recamaras con baño cada una tenían servicio de limpieza diaria siempre al regresar estaba todo limpio el lugar tiene una terraza pequeña en el último piso con una linda vista están super bien ubicados a unos metros de la plaza nueva en sevilla donde puedes tomar el tranvía y también puedes tomar taxis están en una calle silenciosa rodeada de buenos restaurantes y muy cerca caminando de los principales lugares me gusto mucho que tienen puertas de seguridad con códigos de acceso el señor javier que está en la recepción es muy atento al llegar nos explico con un mapa los principales puntos turísticos y nos recomendó buenos restaurantes les recomiendo el lugar lo resumiría,1
una maravilla al llegar nos estaban esperando muy amables el apartamento limpio la cama cómoda el único pero es que tiene poca presión la ducha esta muy bien situado cerca de la plaza nueva volveré sin dudarlo,1
excelente ubicación en pleno centro de sevilla al lado de la plaza nueva y de la catedral apartamento espacioso muy limpio y silencioso buen aire acondicionado bien dotado trto amable nos enseñaron las zonas a visitar,1
apartamentos muy bien situados en pleno centro el garage a metros habitaciones muy amplias y sin un ruido ideal para visitar la ciudad por su localización y prestaciones del apartamento y del edificio donde está reformados de carácter vanguardista y muy tranquilos para descansar el único pero que nuestro apartamento al encender el sistema de climatización salía un olor muy desagradable por los conductos del aire,1
apartamento muy bien ubicado en pleno centro sevilla muy cómodo y limpio sin ruidos y estando en pleno centro con acceso en coche hasta la misma puerta del alojamiento el alojamiento dispone de bicicletas de alquiler para los clientes por si quieres visitar el centro paseando en bici,1
en pleno centro de sevilla estos apartamentos sono una excelente opción por posición buenos negocios restaurantes y la mayor parte de los lugares importantes desde un punto de vista cultural sin estar metido justo en medio de la zona más turística por comodidad y trato además la estructura se encuentra en óptimo estado arreglado todo con gusto y muy tranquilo sin duda una buena opción para pasar unos días en sevilla,1
apartamento muy cómodo bien situado en pleno centro y con acceso hasta la puerta con vehículo privado con opción de parking te permite olvidar el coche y moverte libremente por el centro de la ciudad muy buena combinación con bus metro bicicleta perfecto para viaje con niños nos alojamos con ellos y fuimos andando a isla mágica un buen paseo por calle torneo y vuelta por el interior alameda de hércules la ubicación inmejorable para ver monumentos y ambiente de las calles pese a ello nada ruidoso el trato muy correcto muy recomendable,1
muy buena ubicación muy fácil acceso las instalaciones son perfectas la atención muy buena altamente recomendable tienes cerca varios mercaditos para proveerte de lo necesario así como bodegas para comer y por cierto muy bien,1
el apartamento nos había sido recomendado por unos amigos y la verdad es que nos encantó apartamento super amplio muy limpio y muy acogedor está situado en pleno centro y cerquita de todo los dos cuartos de baño son muy amplios y están bien equipados el secador de pelo es super eficaz el chico de la recepción nos atendió muy bien y nos aconsejó de maravilla no hay duda de que volveremos porque cuando uno visita sevilla se enamora de la ciudad y de su gente,1
el apartamento es tal cual se describe en las imágenes muy bien situado y cómodo con dos habitaciones muy amplias y cada una con su cuarto de baño uno un poco estrecho ideal para pasar unos días visitando sevilla el parking está a escasos metros,1
muy recomendable excelente habitación muy limpio y en excelente condiciones céntrico y a poca distancia de todos los puntos de interés de sevilla cocina muy completa instalaciones muy bien cuidadas y excelente servicio por parte del personal,1
lugar cercano a los principales puntos de interés limpio cercano y bien comunicado la persona encargada nos facilitó toda la información necesaria para que la estancia fuera agradable nos alojamos una noche tan sólo pero repetiremos sin dudas,1
hemos pasado un par de noches en sevilla en familia destacamos ante todo la ubicación perfecta por otro lado destacar el trato y la limpieza la única pega el sofá cama sin duda lo recomendaremos y nos encantará volver,1
el departamento hermoso con detalles cuidados y muy moderno nosotros eramos tres mi mujer mi hija y yo estuvimos siempre muy cómodos su ubicación barbara y párrafo aparte para la gente de la recepción excelente atención sin duda para recomendar y volvería,1
desde el check in nos sentimos muy bien gracias al equipo de recepción la habitación era súper amplia con una cama king size comodísima además con una terraza de uso personal muy acogedora la terraza del bar era preciosa con unas vistas maravillosas el personal del bar muy agradable también en general nos sentimos muy cómodos además la decoración era preciosa en todo el hotel volveremos sin dudarlo,1
muy bien situado en el centro de la ciudad personal muy atento y agradable magnifico desayuno y no olvides subir a la terraza para disfrutar de sus magníficas vistas habitaciones amplias y una cama grande y cómoda,1
excelente hotel habitaciones grandes cama king size de verdad baño muy espacioso limpieza impecable muy buen desayuno con cocina para huevos tortillas y revueltos servicio extraordinario tanto en recepción como en restauración la ubicación excelente en pleno centro de sevilla a un minuto de la catedral la terraza con piscina y vista a la giralda en el atico sencillamente espectacular para volver lo dicho muy recomendable,1
un hotel perfecto para un fin de semana en sevilla más céntrico imposible con un personal superamable y una terraza que bien merece la pena para tomarse una copa con la giralda de fondo recomendable incluir el desayuno y probar la tortilla de patatas,1
su ubicación es excelente se llega paseando a casi todos los lugares principales de sevilla el trato del personal super agradable y las habitaciones cómodas y limpias si volvemos a sevilla que volveremos nos alojaremos allí de nuevo,1
ya nos hemos alojado veces en este hotel nos encanta la atención y la amabilidad de absolutamente todo el mundo hacen lo imposible por facilitarnos la estancia la habitación preciosa y la ducha estupenda con unas cápsulas de aceite de aromaterapia,1
del hotel no puedo opinar porque no estuve fuimos a su terraza a tomarnos una copa y la verdad es que la experiencia fue muy buena es un sitio muy bonito y las vistas de la giralda y de la catedral son alucinantes el servicio es eficaz la carta de bebidas está muy bien con una gran variedad sirven cócteles además un lugar ideal para pasar un rato agradable con amigos o familiares los precios no son baratos pero bueno merece la pena,1
un hotel con situación excelente en pleno centro muy silencioso y con una terraza estupenda para tomar una copa personal muy amable sólo un detalle no todas las habitaciones son accesibles sí lo necesitas pregunta antes pero en general de,1
es un hotel precioso la decoración actual minimalista y con carácter la cama comodísima los desayunos estupendos el personal muy amable y la ubicación en pleno centro de sevilla pero lo mejor es la terraza con vistas a la giralda para quedarse a vivir en ella si podéis evitar llegar hasta la puerta con el coche mejor son calles muy estrechas y es necesaria cierta pericia al volante,1
es sencillamente el mejor hotel en el que he estado en años servicio exquisito desayuno de habitación inmejorable con camas donde perderse techos altos cuarto de baño perfecto pero sobre todo recalcamos la atención recibida mejor imposible gracias fontecruz nunca nos fallas,1
situacion inmejorable instalaciones perfectas habitacion grande y comoda desayuno fabuloso piscina con vistas a la giralda espectacular a veces hacen musica en vivo gratis sencillamente perfecto,1
reservamos dos habitaciones para dos noches una de ellas era enorme con vistas a la giralda y la otra era algo más pequeña pero con una terraza con un sofá bastante chula la decoración en blanco de la habitación muy bonita pero el hotel en general es genial merece la pena darse una vuelta por él el desayuno nos pareció genial hay zumo de naranja natural yogures caseros montaditos muy muy completo mencionar a la mujer que preparaba las tortillas que a pesar de no entender mucho español y no ser especialmente rápida sus tortillas eran una maravilla la terraza con piscina merece una visita para tomar algo en el bar y disfrutar de las vistas a la giralda lo único a tener en cuenta del hotel es que si se va con coche llegar a la puerta del hotel con uno,1
el hotel tiene una excelente localización el acceso al hotel y habitación son con códigos la vista a la puerta de la catedral es espetacular positivo el atendimento resolutivo del personal al momento que lo he necesitado las camas grandes y colchones cómodos súper recomendable,1
hemos estado solo una noche la ubicación excelente las camas cómodas y el cuarto de baño pequeño pero limpio desde la azotea hay unas vistas a la catedral impresionantes en resumen un lugar bueno desde donde se puede iniciar una visita al centro histórico de la ciudad,1
teníamos reservada habitación con entrada el de marzo de y salida el se acababa de declarar la alarma por el coronavirus quieren vds creer que en segundos la gestión de la recepcionista con la dirección dio como resultado una reserva abierta para cuando esto se serene y aaclare señores de gracias y esperaos disfrutar próximamente,1
lo mejor su ubicación esta en pleno centro y con cualquier establecimiento a mano para comer para cafés para merendar la habitación es cómoda y con lo necesario para descansar y seguir vistas maravillosas si te toca habitaciones con ventanas al exterior los responsables totalmente comunicativos para cualquier cosa que necesites la verdad bastante recomendable para estar un par de días si vas a visitar y conocer sevilla,1
recomendable lo que más me gustó del hotel da vinci sin lugar a dudas es su ubicación justo enfrente de la catedral se puede ir a dando a todos los puntos de interés turístico de la ciudad también nos enamoro las vistas desde la sexta planta del hotel donde tienen una terraza con mucho encantado y vistas espectaculares a la catedral sobre todo de nochela habitación es normalreformada y limpiatodos los días la limpiaron y cambiaron la toallas el colchón y la almohada súper cómodosy el checkin muy fácil de haceres online con códigos en las puertas así no te hace falta ni llave ni tarjeta sin duda volveremos al hotel da vinci,1
la ubicación del hotel es excelente abres la puerta del mismo y te recibe la catedral de sevilla desde la terraza donde hay reposeras puedes ver la catedral con otra vista estás en pleno centro de la ciudad cerca de todo la atención es maravillosa higiene y comodidad,1
